Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description;;;;;
"RPS9A,""YPL081W"",""cytosol"",""685.1"",""211.453"",""cytosol"",""111.76"",""cytosol"",""620.366"",""cytosol"",""41.0355"",""below threshold"",""22.8951"",""cytosol"",""381.03"",""0.55"",""0"",""251.24"",""cytosol"",""609.78"",""0.89"",""0"",""111.73"",""cytosol"",""745.27"",""1.08"",""0"","""",""cytosol"",""cytosol"",""606.503"",""0.885272"",""0"",""102.579"",""Protein component of the small (40S) ribosomal subunit";" nearly identical to Rps9Bp and has similarity to E. coli S4 and rat S9 ribosomal proteins""";;;;
"RPS9B,""YBR189W"",""cytosol"",""963.73"",""290.415"",""cytosol"",""137.719"",""missing"",""0"",""missing"","""",""cytosol"",""52.9358"",""cytosol"",""852.31"",""0.88"",""0"",""336.9"",""cytosol"",""856.73"",""0.88"",""0"",""181.52"",""cytosol"",""685.1"",""0.71"",""0"","""",""cytosol"",""cytosol"",""1013.76"",""1.0519"",""0"",""186.287"",""Protein component of the small (40S) ribosomal subunit";" nearly identical to Rps9Ap and has similarity to E. coli S4 and rat S9 ribosomal proteins""";;;;
"RRD1,""YIL153W"",""cytosol"",""29.32"",""7.4023"",""cytosol"",""90.9045"",""cytosol"",""27.802"",""cytosol"",""97.6222"",""cytosol"",""47.1454"",""cytosol"",""35.71"",""1.21"",""0"",""9.78"",""cytosol"",""29.68"",""1.01"",""0"",""6.13"",""cytosol"",""48.8"",""1.66"",""1"","""",""cytosol"",""cytosol"",""29.9171"",""1.02002"",""0"",""5.04042"",""Peptidyl-prolyl cis/trans-isomerase, activator of the phosphotyrosyl phosphatase activity of PP2A"; involved in G1 phase progression, microtubule dynamics, bud morphogenesis and DNA repair;" subunit of the Tap42p-Sit4p-Rrd1p complex""";;;
"RRD2,""YPL152W"",""cytosol"",""20.96"",""5.77579"",""cytosol"",""71.0905"",""nucleus"",""26.9883"",""cytosol"",""86.8276"",""#N/A"",""0"",""cytosol"",""21.53"",""1.02"",""0"",""7.77"",""cytosol"",""24.91"",""1.18"",""0"",""5.57"",""cytosol"",""38.61"",""1.84"",""0"","""",""cytosol"",""cytosol"",""23.4719"",""1.11935"",""0"",""3.89474"",""Activator of the phosphotyrosyl phosphatase activity of PP2A,peptidyl-prolyl cis/trans-isomerase"; regulates G1 phase progression, the osmoresponse, microtubule dynamics;" subunit of the Tap42p-Pph21p-Rrd2p complex""";;;
"RRI1,""YDL216C"",""cytosol"",""19.43"",""4.27487"",""cytosol"",""35.1695"",""nucleus"",""24.3665"",""below threshold"",""15.1315"",""below threshold"",""25.7681"",""cytosol"",""16.67"",""0.85"",""0"",""5.37"",""cytosol"",""16.47"",""0.84"",""0"",""2.44"",""cytosol"",""18.32"",""0.94"",""0"","""",""cytosol"",""cytosol"",""19.4856"",""1.00203"",""0"",""3.03125"",""Catalytic subunit of the COP9 signalosome (CSN) complex that acts as an isopeptidase in cleaving the ubiquitin-like protein Nedd8 from SCF ubiquitin ligases";" metalloendopeptidase involved in the adaptation to pheromone signaling""";;;;
"RRP12,""YPL012W"",""nucleus, cytosol"",""91.8"",""26.9892"",""nucleolus"",""153.255"",""missing"",""68.8546"",""nucleus,nucleolus"","""",""#N/A"","""",""nucleus, cytosol"",""64.69"",""0.7"",""0"",""29.22"",""punctate"","""","""",""0"","""",""punctate"","""","""","""","""",""nucleus, cytosol"",""nucleus, cytosol"",""107.469"",""1.17057"",""0"",""17.816"",""Protein required for export of the ribosomal subunits"; associates with the RNA components of the pre-ribosomes;" contains HEAT-repeats""";;;
"RRP45,""YDR280W"",""cytosol"",""32.37"",""10.8684"",""nucleus"",""87.8805"",""nucleus"",""45.4794"",""nucleus"",""94.6774"",""#N/A"",""0"",""cytosol"",""20.3"",""0.62"",""0"",""7.69"",""cytosol"",""34.21"",""1.05"",""0"",""7.8"",""cytosol"",""33.71"",""1.04"",""0"","""",""cytosol"",""cytosol"",""34.9285"",""1.07852"",""0"",""7.27371"",""Exosome non-catalytic core component"; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm;" has similarity to E. coli RNase PH and to human hRrp45p (PM/SCL-75, EXOSC9)""";;;
"RRT2,""YBR246W"",""cytosol"",""20.26"",""4.6894"",""cytosol,punctate"",""56.3992"",""cytosol"",""21.8133"",""below threshold"",""155.807"",""cytosol"",""36.593"",""cytosol"",""16.46"",""0.81"",""0"",""4.75"",""cytosol"",""17.96"",""0.88"",""0"",""4.25"",""cytosol"",""25.57"",""1.26"",""0"","""",""cytosol"",""cytosol"",""19.5727"",""0.965609"",""0"",""3.43573"",""Putative protein of unknown function"; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription;" null mutants display a weak carboxypeptidase Y missorting/secretion phenotype""";;;
"RSB1,""YOR049C"",""cytosol"",""21.19"",""5.60141"",""vacuole,bud neck"",""44.7661"",""vacuole"",""19.5042"",""below threshold"",""47.1763"",""below threshold"",""22.9761"",""cytosol"",""22.19"",""1.04"",""0"",""9.22"",""cytosol"",""21.55"",""1.01"",""0"",""4.79"",""cytosol"",""28.13"",""1.32"",""0"","""",""cytosol"",""cytosol"",""23.7926"",""1.12226"",""0"",""4.07034"",""Suppressor of sphingoid long chain base (LCB) sensitivity of an LCB-lyase mutation";" putative integral membrane transporter or flippase that may transport LCBs from the cytoplasmic side toward the extracytoplasmic side of the membrane""";;;;
"RSC1,""YGR056W"",""cytosol"",""20.34"",""5.90331"",""nucleus"",""38.087"",""nucleus"",""34.0609"",""nucleus"",""17.3152"",""punctate,nucleus"",""28.38"",""cytosol"",""23.34"",""1.14"",""0"",""8.64"",""cytosol"",""21.45"",""1.05"",""0"",""4.04"",""cytosol"",""16.41"",""0.8"",""0"","""",""cytosol"",""cytosol"",""21.4596"",""1.05462"",""0"",""2.80748"",""Component of the RSC chromatin remodeling complex"; required for expression of mid-late sporulation-specific genes;" contains two essential bromodomains, a bromo-adjacent homology (BAH) domain, and an AT hook""";;;
"RSC4,""YKR008W"",""cytosol"",""21.94"",""4.7863"",""nucleus,nucleolus"",""67.9356"",""nucleus"",""54.6223"",""nucleus"",""67.1886"",""nucleus"",""45.6912"",""cytosol"",""26.99"",""1.22"",""0"",""9.14"",""cytosol"",""23.45"",""1.06"",""0"",""5.02"",""cytosol"",""20.31"",""0.92"",""0"","""",""cytosol"",""cytosol"","""","""",""0"","""",""Component of the RSC chromatin remodeling complex"; found in close proximity to nucleosomal DNA;" displaced from the surface of nucleosomal DNA after chromatin remodeling""";;;
"RSF1,""YMR030W"",""cytosol"",""138.9"",""38.4234"",""nucleus"",""62.4317"",""nucleus"",""22.6383"",""nucleus"",""86.9742"",""below threshold"",""28.9834"",""cytosol"",""94.01"",""0.67"",""0"",""38.04"",""cytosol"",""149.87"",""1.07"",""0"",""29.85"",""cytosol"",""177.53"",""1.27"",""0"","""",""cytosol"",""cytosol"",""146.942"",""1.05782"",""0"",""24.0722"",""Protein required for respiratory growth"; localized to both the nucleus and mitochondrion;" may interact with transcription factors to mediate the transition to respiratory growth and activate transcription of nuclear and mitochondrial genes""";;;
"RSR1,""YGR152C"",""cytosol"",""36.45"",""11.627"",""cell periphery,ER"",""88.4116"",""cell periphery,vacuole"",""49.553"",""ambiguous,cell periphery"",""160.728"",""cytosol"",""41.4052"",""cytosol"",""36.03"",""0.98"",""0"",""29.68"",""cytosol"",""36.72"",""1"",""0"",""7.95"",""cytosol"",""36.93"",""1.01"",""0"","""",""cytosol"",""cytosol"",""28.7051"",""0.78723"",""0"",""6.48005"",""GTP-binding protein of the ras superfamily required for bud site selection, morphological changes in response to mating pheromone, and efficient cell fusion"; localized to the plasma membrane;" significantly similar to mammalian Rap GTPases""";;;
"RTC2,""YBR147W"",""cytosol"",""20.59"",""5.46656"",""below threshold"",""16.4012"",""below threshold"",""18.158"",""below threshold"",""4.92853"",""#N/A"",""22.9297"",""cytosol"",""19.13"",""0.92"",""0"",""6.56"",""cytosol"",""23.58"",""1.14"",""0"",""4.92"",""cytosol"",""24.01"",""1.16"",""0"","""",""cytosol"",""cytosol"",""22.5208"",""1.0937"",""0"",""4.14432"",""Protein of unknown function"; identified in a screen for mutants with decreased levels of rDNA transcription; detected in highly purified mitochondria; null mutant suppresses cdc13-1;" similar to a G-protein coupled receptor from S. pombe""";
"RTC5,""YOR118W"",""cytosol"",""27.99"",""6.77992"",""cytosol"",""80.5065"",""cytosol"",""24.1892"",""below threshold"",""118.56"",""#N/A"",""0"",""cytosol"",""30.99"",""1.1"",""0"",""11.49"",""cytosol"",""29.9"",""1.06"",""0"",""6.34"",""cytosol"",""23.51"",""0.83"",""0"","""",""cytosol"",""cytosol"",""32.524"",""1.16178"",""0"",""4.21978"",""Protein of unknown function"; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm;" null mutation suppresses cdc13-1 temperature sensitivity""";;;
"RTG1,""YOL067C"",""nucleus:cytosol"",""24.71"",""5.12767"",""cytosol,punctate"",""55.3483"",""cytosol"",""21.6051"",""cytosol"",""62.9547"",""cytosol"",""32.7724"",""nucleus.cytosol"",""17.66"",""0.71"",""-1"",""5.96"",""nucleus.cytosol"",""25.02"",""1.01"",""0"",""4.75"",""nucleus,cytosol"",""19.74"",""0.79"",""0"","""",""nucleus:cytosol"",""nucleus:cytosol"",""22.5894"",""0.913922"",""0"",""3.78423"",""Transcription factor (bHLH) involved in interorganelle communication between mitochondria, peroxisomes, and nucleus""";;;;;
"RTG2,""YGL252C"",""cytosol"",""53.11"",""12.0048"",""cytosol"",""97.7699"",""cytosol"",""28.7085"",""cytosol"",""97.3711"",""cytosol"",""30.9102"",""cytosol"",""64.78"",""1.21"",""0"",""24.67"",""cytosol"",""55.91"",""1.05"",""0"",""8.66"",""cytosol"",""58.05"",""1.09"",""0"","""",""cytosol"",""cytosol"",""53.5131"",""1.0075"",""0"",""6.08077"",""Sensor of mitochondrial dysfunction"; regulates the subcellular location of Rtg1p and Rtg3p, transcriptional activators of the retrograde (RTG) and TOR pathways;" Rtg2p is inhibited by the phosphorylated form of Mks1p""";;;
"RTR2,""YDR066C"",""cytosol"",""21.75"",""4.37181"",""cytosol"",""68.2121"",""cytosol"",""17.817"",""punctate"",""93.119"",""#N/A"",""0"",""cytosol"",""20.33"",""0.93"",""0"",""7.79"",""cytosol"",""18.16"",""0.83"",""0"",""3.49"",""cytosol"",""17.48"",""0.8"",""0"","""",""cytosol"",""cytosol"",""18.8685"",""0.867343"",""0"",""2.00842"",""Protein of unknown function with high similarity to Rtr1p"; exhibits genetic interactions with Rtr1p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm;" YDR066C is not an essential gene""";;
"RTS1,""YOR014W"",""cytosol"",""53.36"",""13.7364"",""cytosol"",""0"",""cytosol"",""38.9461"",""cytosol"",""144.916"",""cytosol"",""57.2178"",""cytosol"",""72.27"",""1.35"",""1"",""24.03"",""cytosol"",""55.97"",""1.04"",""0"",""8.26"",""cytosol"",""61.07"",""1.14"",""0"","""",""cytosol"",""cytosol"",""59.6343"",""1.1174"",""0"",""10.8944"",""B-type regulatory subunit of protein phosphatase 2A (PP2A)";" homolog of the mammalian B' subunit of PP2A""";;;;
"RTS2,""YOR077W"",""cytosol"",""33.44"",""6.78906"",""nucleus,nucleolus"",""53.606"",""nucleus,nucleolus"",""33.9358"",""nucleus"",""42.884"",""cytosol"",""30.3571"",""cytosol"",""31.9"",""0.95"",""0"",""11.58"",""cytosol"",""29.26"",""0.87"",""0"",""5.35"",""cytosol"",""27.3"",""0.81"",""0"","""",""cytosol"",""cytosol"",""28.6946"",""0.857898"",""0"",""4.3346"",""Basic zinc-finger protein, similar to human and mouse Kin17 proteins which are chromatin-associated proteins involved in UV response and DNA replication""";;;;;
"RTT10,""YPL183C"",""cytosol"",""44.74"",""9.73291"",""cytosol"",""87.9212"",""cytosol"",""47.7737"",""cytosol"",""55.0304"",""#N/A"",""0"",""cytosol"",""27.18"",""0.6"",""-1"",""8.49"",""cytosol"",""45.23"",""1.01"",""0"",""6.11"",""cytosol"",""22.59"",""0.5"",""0"","""",""cytosol"",""cytosol"",""44.889"",""1.00314"",""0"",""5.96781"",""Cytoplasmic protein with a role in regulation of Ty1 transposition""";;;;;
"RUB1,""YDR139C"",""cytosol"",""21.31"",""5.74538"",""cytosol"",""84.6708"",""cytosol"",""20.0529"",""nucleus"",""208.725"",""#N/A"",""0"",""cytosol"",""23.82"",""1.11"",""0"",""8.31"",""cytosol"",""22.67"",""1.06"",""0"",""5.21"",""cytosol"",""19.17"",""0.89"",""0"","""",""cytosol"",""cytosol"",""16.732"",""0.785008"",""0"",""2.2564"",""Ubiquitin-like protein with similarity to mammalian NEDD8"; conjugation (neddylation) substrates include the cullins Cdc53p, Rtt101p, and Cul3p; activated by Ula1p and Uba3p (E1 enzyme pair);" conjugation mediated by Ubc12p (E2 enzyme)""";;
"RUP1,""YOR138C"",""cytosol"",""42.48"",""10.3743"",""cytosol"",""79.8746"",""nucleus"",""36.4603"",""cytosol"",""79.2377"",""cytosol"",""44.4449"",""cytosol"",""60.49"",""1.42"",""1"",""17.95"",""cytosol"",""56.93"",""1.34"",""1"",""7.98"",""punctate"","""","""","""","""",""cytosol"",""cytosol"",""49.5118"",""1.16542"",""0"",""5.66875"",""Protein involved in regulation of Rsp5p, which is an essential HECT ubiquitin ligase"; has a WW domain consensus motif of PPPSY (residues 131-135) that mediates binding of Rsp5p to Ubp2p;" contains an UBA domain""";;;
"SAC7,""YDR389W"",""cytosol"",""30.66"",""7.09043"",""cytosol"",""47.9778"",""cytosol"",""35.681"",""cytosol"",""56.4534"",""#N/A"",""0"",""cytosol"",""40.73"",""1.32"",""0"",""13.68"",""cytosol"",""34.44"",""1.12"",""0"",""5"",""cytosol"",""32.52"",""1.06"",""0"","""",""cytosol"",""cytosol"",""32.7352"",""1.06742"",""0"",""4.40463"",""GTPase activating protein (GAP) for Rho1p, involved in signaling to the actin cytoskeleton, null mutations suppress tor2 mutations and temperature sensitive mutations in actin";" potential Cdc28p substrate""";;;;
"SAE2,""YGL175C"",""cytosol"",""17.95"",""4.86502"",""nucleus"",""58.5666"",""nucleus,nucleolus"",""19.4603"",""below threshold"",""66.7677"",""nucleus"",""31.2922"",""cytosol"",""16.22"",""0.9"",""0"",""5.62"",""cytosol"",""16.54"",""0.92"",""0"",""3.06"",""cytosol"",""19.23"",""1.07"",""0"","""",""cytosol"",""cytosol"",""18.5186"",""1.03098"",""0"",""3.17369"",""Endonuclease that processes hairpin DNA structures with the MRX complex"; involved in meiotic and mitotic double-strand break repair;" phosphorylated in response to DNA damage and required for normal resistance to DNA-damaging agents""";;;
"SAM1,""YLR180W"",""cytosol"",""392.19"",""114.575"",""cytosol"",""249.648"",""cytosol"","""",""missing"",""222.647"",""cytosol"",""77.0759"",""cytosol"",""396.11"",""1"",""0"",""181.93"",""cytosol"",""410.09"",""1.04"",""0"",""91.53"",""cytosol"",""1206.73"",""3.07"",""1"","""",""cytosol"",""cytosol"",""390.139"",""0.994761"",""0"",""54.0225"",""S-adenosylmethionine synthetase, catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine";" one of two differentially regulated isozymes (Sam1p and Sam2p)""";;;;
"SAM2,""YDR502C"",""cytosol"",""599.86"",""207.803"",""cytosol"",""256.073"",""cytosol"",""275.591"",""cytosol"",""302.346"",""cytosol"",""84.365"",""cytosol"",""447.99"",""0.74"",""0"",""180.39"",""cytosol"",""738.9"",""1.23"",""0"",""163.98"",""cytosol"",""1738.67"",""2.89"",""1"","""",""cytosol"",""cytosol"",""574.362"",""0.95748"",""0"",""154.168"",""S-adenosylmethionine synthetase, catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine";" one of two differentially regulated isozymes (Sam1p and Sam2p)""";;;;
"SAM4,""YPL273W"",""cytosol"",""97.02"",""29.7573"",""cytosol"",""297.806"",""cytosol"",""73.4911"",""cytosol"",""361.959"",""cytosol"",""83.5178"",""cytosol"",""47.61"",""0.49"",""-1"",""29.95"",""cytosol"",""123.83"",""1.27"",""0"",""19.53"",""cytosol"",""23.68"",""0.24"",""0"","""",""cytosol"",""cytosol"",""92.2377"",""0.950645"",""0"",""15.7362"",""S-adenosylmethionine-homocysteine methyltransferase, functions along with Mht1p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio""";;;;;
"SAP1,""YER047C"",""cytosol:bud neck"","""",""6.4068"",""punctate,bud neck"",""39.8097"",""cell periphery,vacuole"",""22.6996"",""cytosol"",""40.4035"",""#N/A"",""0"",""cytosol.bud neck"",""23.03"",""0.94"",""0"",""9.49"",""cytosol.bud neck"",""25.24"",""1.03"",""0"",""5.46"",""cytosol,bud neck"",""18.51"",""0.75"",""-1"","""",""cytosol:bud neck"",""cytosol:bud neck"",""29.6889"",""1.2167"",""0"",""5.5585"",""Putative ATPase of the AAA family, interacts with the Sin1p transcriptional repressor in the two-hybrid system""";;;;;
"SAP155,""YFR040W"",""cytosol"",""44.4"",""10.1382"",""cytosol"",""40.0948"",""cytosol"",""25.5728"",""cytosol"",""36.2778"",""#N/A"",""0"",""cytosol"",""47.03"",""1.05"",""0"",""13.43"",""cytosol"",""50.56"",""1.13"",""0"",""6.1"",""cytosol"",""42.4"",""0.95"",""0"","""",""cytosol"",""cytosol"",""48.9875"",""1.10316"",""0"",""5.42811"",""Protein that forms a complex with the Sit4p protein phosphatase and is required for its function";" member of a family of similar proteins including Sap4p, Sap185p, and Sap190p""";;;;
"SAP185,""YJL098W"",""cytosol"",""47.07"",""9.00004"",""cytosol"",""66.9485"",""cytosol"",""34.7904"",""cytosol"",""56.2201"",""#N/A"",""0"",""cytosol"",""26.25"",""0.55"",""-1"",""8.18"",""cytosol"",""47.83"",""1.01"",""0"",""8.02"",""cytosol"",""37.46"",""0.79"",""0"","""",""cytosol"",""cytosol"",""38.6895"",""0.82172"",""0"",""6.92303"",""Protein that forms a complex with the Sit4p protein phosphatase and is required for its function";" member of a family of similar proteins including Sap4p, Sap155p, and Sap190p""";;;;
"SBE22,""YHR103W"",""cytosol"",""24.85"",""6.12204"",""cytosol,punctate"",""42.7485"",""missing"",""25.9527"",""cytosol"",""104.787"",""#N/A"",""0"",""cytosol"",""16.92"",""0.68"",""0"",""5.47"",""cytosol"",""19.33"",""0.77"",""0"",""2.94"",""cytosol"",""17.65"",""0.71"",""0"","""",""cytosol"",""cytosol"",""17.5134"",""0.704645"",""-1"",""2.57596"",""Protein involved in the transport of cell wall components from the Golgi to the cell surface"; similar in structure and functionally redundant with Sbe2p;" involved in bud growth""";;;
"SBP1,""YHL034C"",""cytosol"",""284.24"",""76.4155"",""cytosol"",""324.616"",""cytosol"",""215.008"",""cytosol"",""467.68"",""#N/A"","""",""cytosol"",""451.36"",""1.58"",""1"",""129.48"",""cytosol"",""366.17"",""1.28"",""0"",""62.33"",""cytosol"",""451.63"",""1.58"",""1"","""",""cytosol"",""cytosol"",""307.881"",""1.08313"",""0"",""68.1395"",""Putative RNA binding protein"; involved in translational repression and found in cytoplasmic P bodies;" found associated with small nucleolar RNAs snR10 and snR11""";;;
"SCD5,""YOR329C"",""cytosol"",""23.33"",""6.44605"",""cytosol,punctate,bud"",""62.8702"",""punctate,bud"",""22.2777"",""below threshold"",""59.3518"",""#N/A"",""0"",""cytosol"",""21.53"",""0.92"",""0"",""6.92"",""cytosol"",""22.19"",""0.95"",""0"",""4.45"",""cytosol"",""24.28"",""1.04"",""0"","""",""cytosol"",""cytosol"",""17.2415"",""0.738782"",""0"",""2.10331"",""Protein required for normal actin organization and endocytosis"; targeting subunit for protein phosphatase type 1; undergoes Crm1p-dependent nuclear-cytoplasmic shuttling;" multicopy suppressor of clathrin deficiency""";;
"SCD6,""YPR129W"",""cytosol"",""46.61"",""11.0383"",""cytosol,punctate"",""218.689"",""punctate"",""53.7759"",""cytosol"",""229.307"",""#N/A"",""0"",""cytosol"",""44.06"",""0.94"",""0"",""12.16"",""punctate"","""","""",""0"","""",""cytosol"",""75.79"",""1.62"",""1"","""",""cytosol"",""cytosol"",""49.6317"",""1.06477"",""0"",""7.20492"",""Protein containing an Lsm domain, may bind RNA and have a role in RNA processing";" overproduction suppresses a null mutation in CHC1, which encodes the heavy chain of clathrin""";;;;
"SCH9,""YHR205W"",""cytosol"",""19.82"",""9.83744"",""cytosol,vacuole membrane"",""81.309"",""cytosol,vacuole membrane"",""41.6973"",""cytosol,vacuole membrane"",""100.729"",""cytosol"",""63.8207"",""cytosol"",""22.05"",""1.11"",""0"",""23.8"",""cytosol"",""19.14"",""0.96"",""0"",""6.38"",""cytosol"",""17.67"",""0.89"",""0"","""",""cytosol"",""cytosol"",""19.2167"",""0.969031"",""0"",""3.89417"",""Protein kinase involved in transcriptional activation of osmostress-responsive genes"; regulates G1 progression, cAPK activity, nitrogen activation of the FGM pathway; involved in life span regulation;" homologous to mammalian Akt/PKB""";;
